SEGID,LANGPAIR,ANNOTYPE,SCORETYPE,MEANSCORE,NUMANNOT,ANNOTATOR_1,ANNOTATOR_2,ANNOTATOR_3,ANNOTATOR_4,ANNOTATOR_5,ANNOTATOR_6,ANNOTATOR_7,ANNOTATOR_8
175,fa-en,bl,zscore,-1.5161459856226702,3,nan,-1.079439913130554,nan,-1.1926300981163644,nan,nan,-2.276367945621092,nan
176,fa-en,bl,zscore,-1.5690118457824527,3,nan,-1.5733812186147698,nan,-0.8911777924087235,nan,nan,-2.242476526323865,nan
177,fa-en,bl,zscore,-0.8122879748818028,3,nan,-1.3937661984386913,nan,0.013179124714199169,nan,nan,-1.0562768509209164,nan
178,fa-en,bl,zscore,-1.2758971266997603,3,nan,-0.6753061177343778,nan,-0.7404516395549031,nan,nan,-2.4119336228100003,nan
179,fa-en,bl,zscore,-1.1989932989716934,3,nan,-0.6304023626903582,nan,-0.6902095886036296,nan,nan,-2.276367945621092,nan
180,fa-en,bl,zscore,-0.18496677596543357,3,nan,-1.0345361580865344,nan,0.2141473285192931,nan,nan,0.2654885016709407,nan
181,fa-en,bl,zscore,-0.47550096353293475,3,nan,0.26767273819003373,nan,0.616083736129481,nan,nan,-2.310259364918319,nan
182,fa-en,bl,zscore,1.2458926617580355,3,nan,2.0638229399508177,nan,0.9677780927883954,nan,nan,0.706076952534893,nan
183,fa-en,bl,zscore,0.2877120233800023,3,nan,-0.1364610572061426,nan,0.6663257870807545,nan,nan,0.3332713402653949,nan
184,fa-en,bl,zscore,-1.5034974045221723,3,nan,-1.4386699534827108,nan,-0.3887572828959887,nan,nan,-2.6830649771878172,nan
185,fa-en,bl,zscore,0.07231423729351721,3,nan,-0.765113627822417,nan,0.716567838032028,nan,nan,0.2654885016709407,nan
186,fa-en,bl,zscore,0.2128724316399696,3,nan,-0.3609798324262406,nan,0.6663257870807545,nan,nan,0.3332713402653949,nan
187,fa-en,bl,zscore,0.8716947030578721,3,nan,0.9412290638503277,nan,0.9677780927883954,nan,nan,0.706076952534893,nan
188,fa-en,bl,zscore,1.3631241139776735,3,nan,2.0638229399508177,nan,1.3194724494473098,nan,nan,0.706076952534893,nan
189,fa-en,bl,zscore,1.3631241139776735,3,nan,2.0638229399508177,nan,1.3194724494473098,nan,nan,0.706076952534893,nan
190,fa-en,bl,zscore,0.5721024719921264,3,nan,0.7167102886302297,nan,0.6663257870807545,nan,nan,0.3332713402653949,nan
191,fa-en,bl,zscore,-0.9463080842072417,3,nan,-0.765113627822417,nan,-0.23803113004216825,nan,nan,-1.8357794947571395,nan
192,fa-en,bl,zscore,-1.014579888166785,3,nan,-0.6753061177343778,nan,0.3146314304218401,nan,nan,-2.6830649771878172,nan
193,fa-en,bl,zscore,-0.04650408957830002,3,nan,-0.765113627822417,nan,0.7668098889833015,nan,nan,-0.14120852989578456,nan
194,fa-en,bl,zscore,-1.0002915215961645,3,nan,-1.5733812186147698,nan,-0.4389993338472622,nan,nan,-0.9884940123264621,nan
195,fa-en,bl,zscore,-0.2999217669380811,3,nan,-1.0345361580865344,nan,0.716567838032028,nan,nan,-0.5817969807597368,nan
196,fa-en,bl,zscore,-0.33696372748119896,3,nan,-0.8549211379104561,nan,-0.4892413847985357,nan,nan,0.3332713402653949,nan
197,fa-en,bl,zscore,-1.1094902608446544,3,nan,-0.45078734251427977,nan,-1.041903945262544,nan,nan,-1.8357794947571395,nan
198,fa-en,bl,zscore,0.47007280222610975,3,nan,0.08805771801395537,nan,0.616083736129481,nan,nan,0.706076952534893,nan
199,fa-en,bl,zscore,1.3798714642947647,3,nan,2.0638229399508177,nan,1.3697145003985833,nan,nan,0.706076952534893,nan
200,fa-en,bl,zscore,-0.11894708302181381,4,nan,-0.40588358747026015,nan,-0.5394834357498092,-0.23649826140207905,nan,0.706076952534893,nan
201,fa-en,bl,zscore,0.5334471111727407,4,nan,-0.04665354711810342,nan,1.4701986023011302,0.00416643697304307,nan,0.706076952534893,nan
202,fa-en,bl,zscore,-0.12828706886675917,4,nan,-0.45078734251427977,nan,-0.3887572828959887,-0.17633208680829854,nan,0.5027284367515303,nan
203,fa-en,bl,zscore,0.9168305185408026,4,nan,0.22276898314601415,nan,1.7716509080087712,0.9668252304735315,nan,0.706076952534893,nan
204,fa-en,bl,zscore,0.9293910312786208,4,nan,0.22276898314601415,nan,1.8218929589600446,0.9668252304735315,nan,0.706076952534893,nan
205,fa-en,bl,zscore,-0.03632903090602352,4,nan,-0.316076077382221,nan,-0.5394834357498092,0.00416643697304307,nan,0.706076952534893,nan
206,fa-en,bl,zscore,0.8355797992601413,4,nan,-0.0017497920740838216,nan,1.6711668061062241,0.9668252304735315,nan,0.706076952534893,nan
207,fa-en,bl,zscore,-0.4799768894428127,4,nan,-0.316076077382221,nan,-0.3887572828959887,-1.921151150027934,nan,0.706076952534893,nan
208,fa-en,bl,zscore,-0.00955026303544701,4,nan,-0.316076077382221,nan,0.013179124714199169,0.8464928812859706,nan,-0.5817969807597368,nan
209,fa-en,bl,zscore,-1.594087839976222,4,nan,-1.079439913130554,nan,-1.8960188114341934,-0.7178276581523233,nan,-2.6830649771878172,nan
210,fa-en,bl,zscore,-0.6519101863098827,4,nan,-0.6304023626903582,nan,-1.5443244547752788,-1.138990880308787,nan,0.706076952534893,nan
211,fa-en,bl,zscore,0.12460763920825102,4,nan,-0.6753061177343778,nan,-0.4389993338472622,0.906659055879751,nan,0.706076952534893,nan
212,fa-en,bl,zscore,0.08747544794129303,4,nan,-0.2711723223382014,nan,-0.9916618943112705,0.906659055879751,nan,0.706076952534893,nan
213,fa-en,bl,zscore,-0.4392827280480458,4,nan,-0.4956910975582994,nan,0.3146314304218401,-2.282148197590617,nan,0.706076952534893,nan
214,fa-en,bl,zscore,-1.1262386325113114,4,nan,-1.2590549333066325,nan,-1.142388047165091,0.5456620083170679,nan,-2.64917355789059,nan
215,fa-en,bl,zscore,-0.29021230610825105,4,nan,-0.6304023626903582,nan,-1.8457767604829198,0.8464928812859706,nan,0.4688370174543033,nan
216,fa-en,bl,zscore,-0.30325781129572543,4,nan,-0.8100173828664365,nan,-0.7404516395549031,0.00416643697304307,nan,0.3332713402653949,nan
217,fa-en,bl,zscore,-0.5358133751510834,4,nan,-0.3609798324262406,nan,-1.5443244547752788,-0.5373291343709817,nan,0.2993799209681678,nan
218,fa-en,bl,zscore,-0.332742406514112,4,nan,0.17786522810199457,nan,-1.5945665057265523,-0.41699678518342065,nan,0.5027284367515303,nan
219,fa-en,bl,zscore,0.3711515443302306,4,nan,-0.0017497920740838216,nan,0.415115532324387,0.3651634845357263,nan,0.706076952534893,nan
220,fa-en,bl,zscore,-0.08290269349447907,4,nan,-0.3609798324262406,nan,0.515599634226934,-0.7178276581523233,nan,0.23159708237371357,nan
221,fa-en,bl,zscore,0.16594098801756826,4,nan,-0.2711723223382014,nan,0.4653575832756605,-0.23649826140207905,nan,0.706076952534893,nan
222,fa-en,bl,zscore,1.0269701051437214,4,nan,1.1657478390704257,nan,1.2692303984960362,0.9668252304735315,nan,0.706076952534893,nan
223,fa-en,bl,zscore,-0.16904309435732137,4,nan,-1.4386699534827108,nan,-0.4892413847985357,0.5456620083170679,nan,0.706076952534893,nan
224,fa-en,bl,zscore,-0.11866068940386684,4,nan,-0.765113627822417,nan,-0.8409357414574501,0.42532965912950677,nan,0.706076952534893,nan
225,fa-en,bl,zscore,0.49486501948970374,4,nan,0.26767273819003373,nan,0.415115532324387,0.7261605320984095,nan,0.5705112753459846,nan
226,fa-en,bl,zscore,0.09312446021791604,4,nan,-0.45078734251427977,nan,-0.18778907909089476,0.30499730994194574,nan,0.706076952534893,nan
227,fa-en,bl,zscore,0.21585456792366042,4,nan,-0.8549211379104561,nan,1.0682621946909423,-0.05599973762073746,nan,0.706076952534893,nan
228,fa-en,bl,zscore,-0.6789513536947166,4,nan,-0.6753061177343778,nan,-0.6399675376523561,-1.2593232294963481,nan,-0.14120852989578456,nan
229,fa-en,bl,zscore,-0.2741421635871695,4,nan,-0.2262685672941818,nan,-0.6399675376523561,-0.5974953089647622,nan,0.367162759562622,nan
230,fa-en,bl,zscore,1.2766099058394564,4,nan,2.0638229399508177,nan,1.3697145003985833,0.9668252304735315,nan,0.706076952534893,nan
231,fa-en,bl,zscore,1.3519729822663666,4,nan,2.0638229399508177,nan,1.6711668061062241,0.9668252304735315,nan,0.706076952534893,nan
232,fa-en,bl,zscore,-0.027351896592661934,4,nan,0.22276898314601415,nan,0.06342117566547266,-0.8983261819336649,nan,0.5027284367515303,nan
233,fa-en,bl,zscore,0.37880707685653314,4,nan,0.26767273819003373,nan,1.3194724494473098,-0.7779938327461039,nan,0.706076952534893,nan
234,fa-en,bl,zscore,1.3519729822663666,4,nan,2.0638229399508177,nan,1.6711668061062241,0.9668252304735315,nan,0.706076952534893,nan
235,fa-en,bl,zscore,1.4133661649289468,3,nan,2.0638229399508177,nan,1.4701986023011302,nan,nan,0.706076952534893,nan
236,fa-en,bl,zscore,-1.6987602965164434,3,nan,-0.8549211379104561,nan,-1.7955347095316463,nan,nan,-2.4458250421072276,nan
237,fa-en,bl,zscore,0.7747694650934943,3,nan,0.8514215537622885,nan,0.7668098889833015,nan,nan,0.706076952534893,nan
238,fa-en,bl,zscore,0.884883189436794,3,nan,1.031036573938367,nan,0.9175360418371219,nan,nan,0.706076952534893,nan
239,fa-en,bl,zscore,-0.134836639658255,3,nan,-1.1692474232185932,nan,0.4653575832756605,nan,nan,0.2993799209681678,nan
240,fa-en,bl,zscore,-0.5539483882198631,3,nan,-1.4835737085267304,nan,-0.037062926237074315,nan,nan,-0.14120852989578456,nan
241,fa-en,bl,zscore,1.4133661649289468,3,nan,2.0638229399508177,nan,1.4701986023011302,nan,nan,0.706076952534893,nan
242,fa-en,bl,zscore,1.3966188146118557,3,nan,2.0638229399508177,nan,1.4199565513498569,nan,nan,0.706076952534893,nan
243,fa-en,bl,zscore,0.39628017985983227,3,nan,-0.5854986076463385,nan,1.0682621946909423,nan,nan,0.706076952534893,nan
244,fa-en,bl,zscore,0.6799381658766269,3,nan,-0.1364610572061426,nan,1.4701986023011302,nan,nan,0.706076952534893,nan
245,fa-en,bl,zscore,0.00698231853271708,3,nan,-0.0017497920740838216,nan,0.16390527756801962,nan,nan,-0.14120852989578456,nan
246,fa-en,bl,zscore,-1.5977378585472808,3,nan,-1.4386699534827108,nan,-0.8409357414574501,nan,nan,-2.5136078807016817,nan
247,fa-en,bl,zscore,1.1482349611983282,3,nan,1.569881634466602,nan,1.1687462965934894,nan,nan,0.706076952534893,nan
248,fa-en,bl,zscore,-1.8094945688109771,3,nan,-1.303958688350652,nan,-1.6448085566778259,nan,nan,-2.4797164614044545,nan
249,fa-en,bl,zscore,-1.1237257165973313,3,nan,-0.09155730216212302,nan,-1.443840352872732,nan,nan,-1.8357794947571395,nan
250,fa-en,bl,zscore,0.28438702354744805,3,nan,-0.7202098727783973,nan,0.8672939908858485,nan,nan,0.706076952534893,nan
251,fa-en,bl,zscore,-0.014726276970633742,3,nan,-0.09155730216212302,nan,-0.4892413847985357,nan,nan,0.5366198560487575,nan
252,fa-en,bl,zscore,-0.2834773193701819,3,nan,-0.09155730216212302,nan,-1.0921459962138176,nan,nan,0.3332713402653949,nan
253,fa-en,bl,zscore,-0.4684009326940384,3,nan,-1.2141511782626129,nan,-0.3887572828959887,nan,nan,0.1977056630764865,nan
254,fa-en,bl,zscore,0.16593571257919978,3,nan,-0.0017497920740838216,nan,-0.037062926237074315,nan,nan,0.5366198560487575,nan
255,fa-en,bl,zscore,-1.164703190106813,3,nan,-1.7080924837468285,nan,-1.6448085566778259,nan,nan,-0.14120852989578456,nan
256,fa-en,bl,zscore,-0.2776516273096474,3,nan,-1.3488624433946717,nan,0.013179124714199169,nan,nan,0.5027284367515303,nan
257,fa-en,bl,zscore,0.5331888327778795,3,nan,1.031036573938367,nan,-0.13754702813962127,nan,nan,0.706076952534893,nan
258,fa-en,bl,zscore,0.38794259323488367,3,nan,0.31257649323405334,nan,0.3146314304218401,nan,nan,0.5366198560487575,nan
259,fa-en,bl,zscore,0.21708311550065773,3,nan,0.13296147305797495,nan,-0.18778907909089476,nan,nan,0.706076952534893,nan
260,fa-en,bl,zscore,-0.6425954450782437,3,nan,-1.0345361580865344,nan,-1.1926300981163644,nan,nan,0.2993799209681678,nan
261,fa-en,bl,zscore,-0.15132888871587202,3,nan,-0.5854986076463385,nan,-0.4389993338472622,nan,nan,0.5705112753459846,nan
262,fa-en,bl,zscore,1.195650610806762,3,nan,2.0638229399508177,nan,0.8170519399345749,nan,nan,0.706076952534893,nan
263,fa-en,bl,zscore,0.24204610298117737,3,nan,0.043153962969935775,nan,0.2141473285192931,nan,nan,0.4688370174543033,nan
264,fa-en,bl,zscore,0.24272762566317205,3,nan,-0.09155730216212302,nan,0.11366322661674615,nan,nan,0.706076952534893,nan
265,fa-en,bl,zscore,-1.3006358831992904,3,nan,-2.426552564451142,nan,-0.6902095886036296,nan,nan,-0.7851454965430995,nan
266,fa-en,bl,zscore,-1.231845812807982,3,nan,-1.2141511782626129,nan,-1.5945665057265523,nan,nan,-0.8868197544347808,nan
267,fa-en,bl,zscore,-1.0393170754545065,3,nan,-1.3937661984386913,nan,-1.142388047165091,nan,nan,-0.5817969807597368,nan
268,fa-en,bl,zscore,0.0042879014688226675,3,nan,-1.2590549333066325,nan,0.5658416851782075,nan,nan,0.706076952534893,nan
269,fa-en,bl,zscore,-0.021977156644926166,3,nan,-1.303958688350652,nan,0.5658416851782075,nan,nan,0.6721855332376659,nan
270,fa-en,bl,zscore,-0.6721148951691616,3,nan,-0.8998248929544758,nan,-0.9414198433599971,nan,nan,-0.17509994919301164,nan
271,fa-en,bl,zscore,-0.16270824036623352,3,nan,-1.4386699534827108,nan,0.515599634226934,nan,nan,0.4349455981570762,nan
272,fa-en,bl,zscore,0.8075317031323471,3,nan,0.4472877583661121,nan,1.2692303984960362,nan,nan,0.706076952534893,nan
273,fa-en,bl,zscore,-0.14091743297826362,3,nan,-0.4956910975582994,nan,0.2141473285192931,nan,nan,-0.14120852989578456,nan
274,fa-en,bl,zscore,0.10521966194774925,3,nan,-0.7202098727783973,nan,0.4653575832756605,nan,nan,0.5705112753459846,nan
275,fa-en,bl,zscore,0.04096598453198852,3,nan,-0.09155730216212302,nan,-0.28827318099344174,nan,nan,0.5027284367515303,nan
276,fa-en,bl,zscore,-0.1378046584046654,3,nan,-0.09155730216212302,nan,-0.7906936905061765,nan,nan,0.4688370174543033,nan
277,fa-en,bl,zscore,0.9257094124180795,3,nan,2.0638229399508177,nan,0.515599634226934,nan,nan,0.1977056630764865,nan
278,fa-en,bl,zscore,-0.5211749478445764,3,nan,0.31257649323405334,nan,-1.1926300981163644,nan,nan,-0.6834712386514181,nan
279,fa-en,bl,zscore,0.4006224463066658,3,nan,0.26767273819003373,nan,0.4653575832756605,nan,nan,0.4688370174543033,nan
280,fa-en,bl,zscore,-0.1541059193571855,3,nan,-0.5854986076463385,nan,0.2643893794705666,nan,nan,-0.14120852989578456,nan
281,fa-en,bl,zscore,-0.09441676846463964,3,nan,-1.303958688350652,nan,0.3146314304218401,nan,nan,0.706076952534893,nan
282,fa-en,bl,zscore,1.3798714642947647,3,nan,2.0638229399508177,nan,1.3697145003985833,nan,nan,0.706076952534893,nan
283,fa-en,bl,zscore,0.3567147207230666,3,nan,-0.8549211379104561,nan,1.218988347544763,nan,nan,0.706076952534893,nan
284,fa-en,bl,zscore,-0.04251723500580168,3,nan,-0.540594852602319,nan,0.11366322661674615,nan,nan,0.2993799209681678,nan
285,fa-en,bl,zscore,0.0834188197423541,3,nan,-0.7202098727783973,nan,0.2643893794705666,nan,nan,0.706076952534893,nan
286,fa-en,bl,zscore,0.14684935707254945,3,nan,-0.6304023626903582,nan,0.3648734813731136,nan,nan,0.706076952534893,nan
287,fa-en,bl,zscore,0.4764580675071189,3,nan,-0.4956910975582994,nan,1.218988347544763,nan,nan,0.706076952534893,nan
288,fa-en,bl,zscore,0.4287279111202594,3,nan,-0.1364610572061426,nan,0.716567838032028,nan,nan,0.706076952534893,nan
289,fa-en,bl,zscore,0.21967565273788248,3,nan,0.31257649323405334,nan,0.013179124714199169,nan,nan,0.3332713402653949,nan
290,fa-en,bl,zscore,1.1332670428503215,3,nan,1.5249778794225823,nan,1.1687462965934894,nan,nan,0.706076952534893,nan
291,fa-en,bl,zscore,-1.4800375267272887,4,nan,-0.540594852602319,-1.5038601790026538,-1.1926300981163644,nan,nan,-2.6830649771878172,nan
292,fa-en,bl,zscore,-1.0521526636981025,4,nan,-0.6304023626903582,-0.7787075423851971,-0.4892413847985357,nan,nan,-2.310259364918319,nan
293,fa-en,bl,zscore,-0.6996322199865579,4,nan,-0.5854986076463385,-0.7787075423851971,-1.2931142000189115,nan,nan,-0.14120852989578456,nan
294,fa-en,bl,zscore,-1.1142289140135255,4,nan,-0.8100173828664365,-1.0204250879243495,-0.7906936905061765,nan,nan,-1.8357794947571395,nan
295,fa-en,bl,zscore,-0.5407740590443773,4,nan,0.4023840033220925,-0.8189937999750558,-0.6902095886036296,nan,nan,-1.0562768509209164,nan
296,fa-en,bl,zscore,-0.6804469466373972,4,nan,-0.40588358747026015,-0.8592800575649145,-0.8409357414574501,nan,nan,-0.615688400056964,nan
297,fa-en,bl,zscore,-1.1475375829633163,4,nan,-0.45078734251427977,-1.060711345514208,-1.242872149067638,nan,nan,-1.8357794947571395,nan
298,fa-en,bl,zscore,-0.6269604784133773,4,nan,1.3902666142905236,-1.0204250879243495,-1.041903945262544,nan,nan,-1.8357794947571395,nan
299,fa-en,bl,zscore,-1.311383499839176,4,nan,0.08805771801395537,-1.1412838606939255,-1.6448085566778259,nan,nan,-2.5474992999989086,nan
300,fa-en,bl,zscore,-1.2702933627746,4,nan,-0.6304023626903582,-1.0204250879243495,-1.5945665057265523,nan,nan,-1.8357794947571395,nan
301,fa-en,bl,zscore,-0.6215431382266184,4,nan,-0.40588358747026015,-0.8189937999750558,-1.5945665057265523,nan,nan,0.3332713402653949,nan
302,fa-en,bl,zscore,-0.763015110713679,4,nan,-0.3609798324262406,-0.7787075423851971,-0.9916618943112705,nan,nan,-0.9207111737320078,nan
303,fa-en,bl,zscore,-0.32769452432989665,4,nan,-0.7202098727783973,-0.8189937999750558,-0.037062926237074315,nan,nan,0.2654885016709407,nan
304,fa-en,bl,zscore,0.558126845166599,4,nan,2.0638229399508177,0.5910252156699989,-0.8911777924087235,nan,nan,0.4688370174543033,nan
305,fa-en,bl,zscore,1.2131061374030672,4,nan,2.0638229399508177,1.114746564338162,0.9677780927883954,nan,nan,0.706076952534893,nan
306,fa-en,bl,zscore,-0.8284606437989277,4,nan,-1.4835737085267304,-0.8189937999750558,-1.242872149067638,nan,nan,0.23159708237371357,nan
307,fa-en,bl,zscore,-0.3382748525142024,4,nan,-0.5854986076463385,-0.7787075423851971,-0.28827318099344174,nan,nan,0.2993799209681678,nan
308,fa-en,bl,zscore,-0.03007563895647028,4,nan,-0.5854986076463385,0.14787638218155313,-0.3887572828959887,nan,nan,0.706076952534893,nan
309,fa-en,bl,zscore,-0.39728572893910585,4,nan,-0.4956910975582994,-1.0204250879243495,-0.3385152319447152,nan,nan,0.2654885016709407,nan
310,fa-en,bl,zscore,0.6371288856078738,4,nan,0.31257649323405334,1.114746564338162,0.415115532324387,nan,nan,0.706076952534893,nan
311,fa-en,bl,zscore,1.3512717775190692,4,nan,2.0638229399508177,1.114746564338162,1.5204406532524037,nan,nan,0.706076952534893,nan
312,fa-en,bl,zscore,-1.7494841117299742,2,nan,-1.6631887287028089,nan,nan,nan,nan,-1.8357794947571395,nan
313,fa-en,bl,zscore,-0.36335356877106156,2,nan,-0.5854986076463385,nan,nan,nan,nan,-0.14120852989578456,nan
314,fa-en,bl,zscore,0.4419710903184438,2,nan,0.17786522810199457,nan,nan,nan,nan,0.706076952534893,nan
315,fa-en,bl,zscore,-0.7192134713919461,2,nan,-0.5854986076463385,nan,nan,nan,nan,-0.8529283351375537,nan
316,fa-en,bl,zscore,-0.6340577171204536,2,nan,-0.7202098727783973,nan,nan,nan,nan,-0.5479055614625098,nan
317,fa-en,bl,zscore,-0.3578474008976653,2,nan,-0.540594852602319,nan,nan,nan,nan,-0.17509994919301164,nan
318,fa-en,bl,zscore,0.15009668253231642,2,nan,-0.40588358747026015,nan,nan,nan,nan,0.706076952534893,nan
319,fa-en,bl,zscore,-0.09687397020979138,2,nan,-0.8998248929544758,nan,nan,nan,nan,0.706076952534893,nan
320,fa-en,bl,zscore,-0.0070664601217521605,2,nan,-0.7202098727783973,nan,nan,nan,nan,0.706076952534893,nan
321,fa-en,bl,zscore,0.4868748453624634,2,nan,0.26767273819003373,nan,nan,nan,nan,0.706076952534893,nan
322,fa-en,bl,zscore,0.12764480501030662,2,nan,-0.45078734251427977,nan,nan,nan,nan,0.706076952534893,nan
323,fa-en,bl,zscore,0.1725485600543262,2,nan,-0.3609798324262406,nan,nan,nan,nan,0.706076952534893,nan
324,fa-en,bl,zscore,0.12764480501030662,2,nan,-0.45078734251427977,nan,nan,nan,nan,0.706076952534893,nan
325,fa-en,bl,zscore,0.5991342329725123,2,nan,0.49219151341013173,nan,nan,nan,nan,0.706076952534893,nan
326,fa-en,bl,zscore,0.07680767606446598,2,nan,-0.45078734251427977,nan,nan,nan,nan,0.6044026946432117,nan
327,fa-en,bl,zscore,-0.2959979362050322,2,nan,-0.45078734251427977,nan,nan,nan,nan,-0.14120852989578456,nan
328,fa-en,bl,zscore,0.6215861104945222,2,nan,0.5370952684541513,nan,nan,nan,nan,0.706076952534893,nan
329,fa-en,bl,zscore,0.06028917244427723,2,nan,-0.5854986076463385,nan,nan,nan,nan,0.706076952534893,nan
330,fa-en,bl,zscore,-0.2680398908096261,2,nan,-0.3609798324262406,nan,nan,nan,nan,-0.17509994919301164,nan
331,fa-en,bl,zscore,0.5093267228844731,2,nan,0.31257649323405334,nan,nan,nan,nan,0.706076952534893,nan
332,fa-en,bl,zscore,-0.032081573814310836,2,nan,0.043153962969935775,nan,nan,nan,nan,-0.10731711059855745,nan
333,fa-en,bl,zscore,0.15009668253231642,2,nan,-0.40588358747026015,nan,nan,nan,nan,0.706076952534893,nan
334,fa-en,bl,zscore,0.12764480501030662,2,nan,-0.45078734251427977,nan,nan,nan,nan,0.706076952534893,nan
335,fa-en,bl,zscore,-0.4544426969443752,2,nan,-0.3609798324262406,nan,nan,nan,nan,-0.5479055614625098,nan
336,fa-en,bl,zscore,0.1725485600543262,2,nan,-0.3609798324262406,nan,nan,nan,nan,0.706076952534893,nan
